title	commentCount	dislikeCount	likeCount	music_style	performer	viewCount	commentators_uniq	comments_obscene_cnt	video_age
Премьера! ИНДАБЛЭК - Ледокол (Official Audio, 2018)	32.0	36.0	728.0	popsa	темникова	36760.0	22.0	0.0	104
Премьера! Под луной - Елена Темникова (Official audio, 2018)	139.0	159.0	2194.0	popsa	темникова	132459.0	73.0	2.0	97
Премьера! Руки Вверх! - Забери ключи	47.0	15.0	1041.0	popsa	руки_вверх	37095.0	43.0	1.0	798
Премьера! Стас Михайлов - Кто, если не ты (Live 2018)	131.0	232.0	3941.0	estrada	михайлов	538319.0	89.0	0.0	143
Премьера! Тимати ft. Аида - Fantasy (Eurovision 2012)	52.0	199.0	547.0	rap	тимати	113104.0	46.0	1.0	2563
Премьера! Филипп Киркоров - Индиго	1159.0	16186.0	7002.0	estrada	киркоров	1386848.0	766.0	16.0	1214
Премьера! Юлианна Караулова - Разбитая любовь	2077.0	3156.0	42293.0	popsa	караулова	10183200.0	913.0	42.0	902
Премьера! Юлианна Караулова - Разбитая любовь (тизер)	30.0	13.0	405.0	popsa	караулова	24832.0	26.0	0.0	906
Премьера! Юлианна Караулова - Чувство Ю (Тизер, все песни альбома)	69.0	8.0	674.0	popsa	караулова	42981.0	51.0	0.0	910
Пресс конференция Дианы Арбениной в пресс-центре НСН	4.0	5.0	41.0	rock	арбенина	4578.0	3.0	0.0	1457
Пресс конференция к 30-летию группы АРИЯ	83.0	8.0	522.0	rock	ария	46588.0	39.0	0.0	1254
Пресс-конференция Дианы Арбениной на Нашествии-2015	9.0	15.0	94.0	rock	арбенина	16465.0	7.0	0.0	1349
Пресс-конференция группы LOUNA в ТАСС (28.02.2017)	16.0	4.0	270.0	rock	louna	7670.0	16.0	0.0	744
Пресс-конференция группы Ночные Снайперы	2.0	0.0	44.0	rock	арбенина	2915.0	2.0	0.0	1133
Прибалтика	0.0	1.0	2.0	estrada	леонтьев	61.0			133
Прибалтика	0.0	0.0	3.0	estrada	леонтьев	53.0			273
Привет	199.0	596.0	3767.0	indi	ic3peak	199814.0	33.0	1.0	188
Привет (feat. Женя Меркель)	0.0	22.0	128.0	indi	rsac	5648.0			1107
Привет от Вороваек	1.0	2.0	18.0	shanson	воровайки	4056.0	1.0	0.0	288
"Привет, Андрей!  09.02.2019. Сергей Лазарев представит Россию на """"Евровидении-2019"""""	2096.0	741.0	5583.0	popsa	лазарев	572595.0			30
Привет, Джимми Хендрикс!	0.0	4.0	4.0	rock	ленинград	1458.0			1497
Привыкать (Live)	0.0	0.0	0.0	rock	гражданская_оборона	34.0			210
Привыкать (Live)	0.0	0.0	0.0	rock	летов	170.0			210
Приглашаем в гости !!	0.0	2.0	72.0	popsa	2маши	5744.0			1092
Приглашение в тур (Урал-Сибирь-Дальний Восток)	0.0	0.0	20.0	rock	кукрыниксы	1000.0			2200
Приглашение в тур «15 лет»	1.0	0.0	35.0	rock	кукрыниксы	2701.0	1.0	0.0	1869
Приглашение на ДР Noize MC (9-10/03/14) @ Главклуб (Мск)	119.0	48.0	2025.0	rap	noizemc	89165.0	80.0	5.0	1835
Приглашение на ДР Паши Техника с Бали	6.0	10.0	295.0	rap	feduk	43775.0	6.0	1.0	1353
Приглашение на День Рождения Валеры Скородеда ( Монгол Шуудан)	1.0	0.0	20.0	rock	план ломоносова	2081.0	1.0	0.0	1240
Приглашение на концерт -  28.11.14 Белгород	0.0	0.0	4.0	rock	кукрыниксы	872.0			1576
Приглашение на концерт -  29.11.14 Тамбов	0.0	0.0	9.0	rock	кукрыниксы	1021.0			1576
Приглашение на концерт - 05.12.14 Вологда	2.0	0.0	11.0	rock	кукрыниксы	1984.0	2.0	0.0	1576
Приглашение на концерт - 27.11.14  Курск	1.0	0.0	6.0	rock	кукрыниксы	1069.0	1.0	0.0	1576
Приглашение на концерт Noize MC в Белгороде 2015	163.0	84.0	3240.0	rap	noizemc	159776.0	92.0	7.0	1420
Приглашение на концерт Noize MC в Зеленом театре	99.0	65.0	2261.0	rap	noizemc	138313.0	86.0	2.0	2398
Приглашение на концерт Noize MC в Праге (12/04/14)	74.0	24.0	1123.0	rap	noizemc	50663.0	43.0	3.0	1801
Приглашение на концерт Ноггано в г.Лондон	188.0	59.0	1696.0	rap	gazgolder	433747.0	148.0	15.0	2680
Приглашение на концерт в Варшаве 09.10.2016	13.0	6.0	210.0	rock	би_2	8504.0	11.0	0.0	902
Приглашение на концерт в Санкт-Петербурге @ A2 (7/11/2014)	64.0	27.0	1364.0	rap	noizemc	52614.0	45.0	1.0	1592
Приглашение на концерт в Ярославле от Алексея Горшенёва	7.0	2.0	64.0	rock	кукрыниксы	2603.0	7.0	0.0	827
Приглашение на концерты Noize MC в Сибири 2015	198.0	52.0	2689.0	rap	noizemc	106060.0	131.0	10.0	1259
Приглашение на концерты Noize MC на Дальнем Востоке	276.0	188.0	5847.0	rap	noizemc	304785.0	170.0	9.0	1397
Приглашение на презентацию ПИВА ДЛЯ НАИВа 22 октября	6.0	4.0	39.0	rock	наив	1545.0	5.0	0.0	884
Придумай что-нибудь	0.0	2.0	5.0	estrada	пугачёва	228.0			274
Придурки года	2.0	8.0	28.0	indi	гш	2053.0	2.0	0.0	833
Приезжай хоть на денек	0.0	0.0	4.0	estrada	пугачёва	62.0			152
Приезжай хоть на денёк	0.0	1.0	42.0	estrada	пугачёва	1586.0			304
Признание	0.0	1.0	0.0	estrada	пугачёва	141.0			273
Признание Ловетт (Ария Ловетт)	1.0	19.0	198.0	rock	король_и_шут	17875.0	1.0	0.0	288
Приказ № 227	0.0	1.0	13.0	rock	гражданская_оборона	1477.0			275
Прикольный малыш передает привет Криду = )	38.0	59.0	1841.0	rap	крид	113386.0	30.0	1.0	2589
Прикосновенья	0.0	14.0	40.0	popsa	гагарина	5806.0			399
Прикуривает от пустоты	3.0	11.0	92.0	rock	гребенщиков	8288.0	1.0	0.0	392
Примадонна	0.0	1.0	6.0	estrada	киркоров	407.0			304
Примадонна	0.0	2.0	9.0	estrada	пугачёва	781.0			274
Примета	0.0	0.0	1.0	estrada	пугачёва	114.0			303
Прими участие в записи!!!	2.0	0.0	26.0	rock	кукрыниксы	2990.0	2.0	0.0	2187
Принц Уходящего Дня	0.0	1.0	1.0	popsa	ёлка	294.0			728
Принц уходящего дня	0.0	0.0	0.0	popsa	ёлка	53.0			279
Принц уходящего дня	0.0	1.0	1.0	popsa	ёлка	350.0			1395
Принцесса Турандот	0.0	1.0	4.0	shanson	воровайки	1013.0			339
Припевочка	10.0	41.0	478.0	rock	земфира	27881.0	4.0	0.0	412
Природа - Трофимов Сергей	0.0	0.0	4.0	shanson	трофимов	1327.0			1449
Прифронтовой Славяносербск ЛНР. песня Красноармейца	18.0	12.0	250.0	rock	чичерина	3011.0	13.0	0.0	184
Пришла и говорю	0.0	0.0	3.0	estrada	пугачёва	138.0			303
Приятного аппетита	0.0	0.0	4.0	rock	гражданская_оборона	206.0			210
Приятного аппетита	0.0	0.0	0.0	rock	гражданская_оборона	118.0			1440
Про Ваню	0.0	0.0	5.0	rock	несчастный_случай	221.0			295
Про Таню Сытину и всех остальных	2.0	1.0	39.0	shanson	михаил_круг	8681.0	1.0	0.0	207
Про Шнура	0.0	1.0	17.0	rock	ленинград	1846.0			1497
Про дикого вепря	0.0	0.0	2.0	estrada	газманов	219.0			1435
Про дурачка	0.0	0.0	39.0	rock	гражданская_оборона	1562.0			275
Про дурачка	0.0	36.0	327.0	rock	гражданская_оборона	15890.0			275
Про дурачка	0.0	1.0	8.0	rock	гражданская_оборона	1610.0			1440
Про дурачка (Live)	0.0	0.0	4.0	rock	гражданская_оборона	121.0			210
Про дурачка (Live)	0.0	0.0	0.0	rock	летов	54.0			210
Про дурачка (Live)	0.0	5.0	53.0	rock	летов	2393.0			490
Про зёрна, факел и песок	4.0	1.0	42.0	rock	гражданская_оборона	3194.0	2.0	0.0	275
Про ковбоев	0.0	3.0	23.0	rock	ленинград	2463.0			1497
Про любовь	0.0	0.0	4.0	estrada	пугачёва	122.0			379
Про любовь	0.0	0.0	6.0	rock	гражданская_оборона	1116.0			275
"Про любовь (Из к/ф ""Последняя сказка Риты"")"	0.0	5.0	19.0	rock	земфира	1259.0			412
Про мишутку (Live)	0.0	0.0	2.0	rock	летов	280.0			490
Про мишутку (Песенка для Янки)	1.0	2.0	60.0	rock	летов	3488.0	1.0	0.0	490
Про червячков	0.0	0.0	7.0	rock	летов	649.0			490
Про червячков	0.0	0.0	14.0	rock	летов	1422.0			490
Про червячков (Live)	0.0	0.0	5.0	rock	летов	1240.0			490
Про эстраду	0.0	0.0	3.0	estrada	пугачёва	109.0			303
Про эстраду	0.0	2.0	6.0	estrada	пугачёва	1080.0			1065
Проблемы (feat. The Chemodan)	6.0	81.0	613.0	rap	pharaon	53639.0	5.0	1.0	614
Провал	0.0	125.0	417.0	indi	cбпч	21808.0			347
Прованс	0.0	642.0	1048.0	popsa	ёлка	54097.0			153
Проводник (Иначе)	0.0	1.0	0.0	rock	ддт	234.0			917
Проволока сомнения...	0.0	0.0	0.0	rock	гражданская_оборона	305.0			275
Программа «Розыгрыш» с Алексеем Кортневым (фрагменты)	17.0	38.0	124.0	rock	несчастный_случай	67519.0	13.0	0.0	2418
Программа Диалоги с ДП Алексей Горшенев (интервью)	22.0	1.0	105.0	rock	кукрыниксы	3507.0	15.0	1.0	1792
Прогулка 2	4.0	2.0	11.0	rock	тараканы	5884.0	3.0	0.0	3777
Прогулочный шаг	0.0	0.0	0.0	rock	несчастный_случай	57.0			293
Продавец кошмаров	4.0	34.0	331.0	rock	король_и_шут	27511.0	2.0	0.0	205
Продавец шаров	0.0	0.0	1.0	estrada	леонтьев	51.0			84
Продолжая продолжать	0.0	0.0	16.0	rock	гражданская_оборона	1068.0			275
Продолжая продолжать	1.0	2.0	35.0	rock	летов	2866.0			490
Продюсер	0.0	3.0	2.0	popsa	виа_гра	1345.0			303
"Проект ""ПОМОГИ МНЕ"" www.blago.ru"	3.0	68.0	54.0	rap	тимати	20945.0			3375
Проект «Звон». Андрей Звонков (гитарист группы Би-2)	4.0	1.0	25.0	rock	би_2	2772.0	3.0	0.0	2876
ПрожекторПерисХилтон с Алексеем Кортневым, ч. 2	0.0	0.0	8.0	rock	несчастный_случай	2069.0			2897
ПрожекторПэрисХилтон. Сергей Лазарев (LIVE)	19.0	3.0	400.0	popsa	лазарев	41281.0	19.0	0.0	2913
Проказник Скоморох	2.0	4.0	56.0	rock	король_и_шут	11576.0	4.0	0.0	207
Проказник Скоморох	3.0	6.0	23.0	rock	король_и_шут	6171.0	4.0	0.0	3786
Проклятье морей	91.0	36.0	508.0	rock	ария	30159.0	33.0	1.0	121
Прокофьев: концерты для фортепиано №1,2,4	0.0	0.0	2.0	classic	classical_channel	102.0			519
Прокофьев: концерты для фортепиано №3,5	0.0	0.0	4.0	classic	classical_channel	288.0			507
Прокурору зелёному-слава	0.0	0.0	2.0	shanson	михаил_круг	186.0			262
Прокурору зелёному-слава	0.0	1.0	7.0	shanson	михаил_круг	1481.0			267
Прокурору зелёному-слава (Version 2009)	0.0	0.0	4.0	shanson	михаил_круг	818.0			267
Пролетариат	1.0	6.0	52.0	indi	буерак	3333.0	1.0	1.0	279
Пролог	4.0	2.0	32.0	rock	гражданская_оборона	3141.0	2.0	0.0	275
Пролог. Убитая любовь	1.0	4.0	22.0	rock	агата_кристи	5391.0			304
Прометей vs. Орфей	0.0	3.0	29.0	rap	noizemc	8128.0			287
Прометей vs. Спартак	0.0	9.0	39.0	rap	noizemc	10736.0			287
Промо-ролик - Синие ночи ЧК	0.0	2.0	11.0	rock	несчастный_случай	1497.0			2822
Промо-трек концерта в СПБ 17.10.09	23.0	7.0	180.0	rap	noizemc	18204.0	17.0	2.0	3438
Пропавшие дни	0.0	0.0	0.0	indi	rsac	129.0			1107
Пропавший без вести (Пропавший без вести)	2.0	2.0	71.0	rock	ддт	2440.0	2.0	0.0	917
Пропаганда	0.0	3.0	52.0	rock	louna	5799.0			377
Пропади всё пропадом	0.0	13.0	57.0	popsa	гагарина	6524.0			365
Прости	0.0	1.0	29.0	estrada	ротару	2209.0			1240
Прости, поверь	0.0	0.0	9.0	estrada	пугачёва	230.0			152
Прости, поверь	0.0	53.0	227.0	estrada	пугачёва	9225.0			274
Простите, Мадам	0.0	1.0	6.0	shanson	шуфутинский	485.0			276
Просто Так	0.0	7.0	141.0	rap	miyagi&эндшпиль	10757.0			386
Просто о сложном	0.0	34.0	101.0	indi	наадя	5804.0			504
Просто о сложном (Cream Soda Remix)	0.0	0.0	6.0	indi	наадя	218.0			211
Просто о сложном (Raumskaya Remix)	0.0	0.0	2.0	indi	наадя	52.0			211
Просто о сложном (Витя Исаев Remix)	0.0	0.0	6.0	indi	наадя	185.0			211
Просто поверь	2.0	5.0	32.0	indi	мальбэк	3134.0			518
Просто помнить...  Джон Уильямс  -   John Williams -Theme From Schindler's List	96.0	22.0	958.0	classic	classical_channel	156083.0	67.0	0.0	2135
Просто хочешь ты знать (Live)	0.0	0.0	5.0	rock	ддт	277.0			273
